ID,Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
309,3,2010-07-09,81.75,2.642,0,0,0,0,0,214.4265704,7.346,0
310,3,2010-07-16,84.32,2.623,0,0,0,0,0,214.4176476,7.346,0
311,3,2010-07-23,83.32,2.608,0,0,0,0,0,214.5564968,7.346,0
312,3,2010-07-30,82.04,2.64,0,0,0,0,0,214.695346,7.346,0
313,3,2010-08-06,85.13,2.627,0,0,0,0,0,214.8341952,7.346,0
314,3,2010-08-13,86.74,2.692,0,0,0,0,0,214.9730444,7.346,0
315,3,2010-08-20,88.02,2.664,0,0,0,0,0,214.9314191,7.346,0
316,3,2010-08-27,86.15,2.619,0,0,0,0,0,214.8897938,7.346,0
317,3,2010-09-03,84.16,2.577,0,0,0,0,0,214.8481685,7.346,0
318,3,2010-09-10,80.84,2.565,0,0,0,0,0,214.8065431,7.346,1
319,3,2010-09-17,82.36,2.582,0,0,0,0,0,214.8322484,7.346,0
320,3,2010-09-24,76.9,2.624,0,0,0,0,0,214.9084516,7.346,0
321,3,2010-10-01,73.6,2.603,0,0,0,0,0,214.9846548,7.564,0
322,3,2010-10-08,66.99,2.633,0,0,0,0,0,215.060858,7.564,0
323,3,2010-10-15,69.71,2.72,0,0,0,0,0,215.1293114,7.564,0
324,3,2010-10-22,71.64,2.725,0,0,0,0,0,215.17839,7.564,0
325,3,2010-10-29,72.04,2.716,0,0,0,0,0,215.2274686,7.564,0
326,3,2010-11-05,62.94,2.689,0,0,0,0,0,215.2765472,7.564,0
327,3,2010-11-12,62.79,2.728,0,0,0,0,0,215.3256258,7.564,0
328,3,2010-11-19,57.72,2.771,0,0,0,0,0,215.2074519,7.564,0
329,3,2010-11-26,68.71,2.735,0,0,0,0,0,215.0614025,7.564,1
330,3,2010-12-03,53.76,2.708,0,0,0,0,0,214.9153531,7.564,0
331,3,2010-12-10,51.13,2.843,0,0,0,0,0,214.7693037,7.564,0
332,3,2010-12-17,52.2,2.869,0,0,0,0,0,214.704919,7.564,0
333,3,2010-12-24,57.16,2.886,0,0,0,0,0,214.7017828,7.564,0
334,3,2010-12-31,53.2,2.943,0,0,0,0,0,214.6986466,7.564,1
335,3,2011-01-07,53.35,2.976,0,0,0,0,0,214.6955104,7.551,0
336,3,2011-01-14,44.76,2.983,0,0,0,0,0,214.7470729,7.551,0
337,3,2011-01-21,50.74,3.016,0,0,0,0,0,215.1268275,7.551,0
338,3,2011-01-28,48.71,3.01,0,0,0,0,0,215.5065821,7.551,0
339,3,2011-02-04,45.95,2.989,0,0,0,0,0,215.8863367,7.551,0
340,3,2011-02-11,43.57,3.022,0,0,0,0,0,216.2660913,7.551,1
341,3,2011-02-18,61.58,3.045,0,0,0,0,0,216.5843571,7.551,0
342,3,2011-02-25,67.4,3.065,0,0,0,0,0,216.8780275,7.551,0
343,3,2011-03-04,65.11,3.288,0,0,0,0,0,217.1716979,7.551,0
344,3,2011-03-11,61.29,3.459,0,0,0,0,0,217.4653683,7.551,0
345,3,2011-03-18,69.47,3.488,0,0,0,0,0,217.7235226,7.551,0
346,3,2011-03-25,72.94,3.473,0,0,0,0,0,217.9674705,7.551,0
347,3,2011-04-01,68.76,3.524,0,0,0,0,0,218.2114184,7.574,0
348,3,2011-04-08,72.55,3.622,0,0,0,0,0,218.4553663,7.574,0
349,3,2011-04-15,75.88,3.743,0,0,0,0,0,218.6788642,7.574,0
350,3,2011-04-22,76.91,3.807,0,0,0,0,0,218.851237,7.574,0
351,3,2011-04-29,78.69,3.81,0,0,0,0,0,219.0236099,7.574,0
352,3,2011-05-06,69.45,3.906,0,0,0,0,0,219.1959827,7.574,0
353,3,2011-05-13,79.87,3.899,0,0,0,0,0,219.3683556,7.574,0
354,3,2011-05-20,75.79,3.907,0,0,0,0,0,219.127216,7.574,0
355,3,2011-05-27,84.41,3.786,0,0,0,0,0,218.8860765,7.574,0
356,3,2011-06-03,84.29,3.699,0,0,0,0,0,218.6449369,7.574,0
357,3,2011-06-10,84.84,3.648,0,0,0,0,0,218.4037974,7.574,0
358,3,2011-06-17,86.96,3.637,0,0,0,0,0,218.3551748,7.574,0
359,3,2011-06-24,84.94,3.594,0,0,0,0,0,218.45094,7.574,0
360,3,2011-07-01,85.1,3.524,0,0,0,0,0,218.5467052,7.567,0
361,3,2011-07-08,85.38,3.48,0,0,0,0,0,218.6424704,7.567,0
362,3,2011-07-15,87.14,3.575,0,0,0,0,0,218.7275216,7.567,0
363,3,2011-07-22,86.19,3.651,0,0,0,0,0,218.7857881,7.567,0
364,3,2011-07-29,88.07,3.682,0,0,0,0,0,218.8440545,7.567,0
365,3,2011-08-05,88.45,3.684,0,0,0,0,0,218.9023209,7.567,0
366,3,2011-08-12,88.88,3.638,0,0,0,0,0,218.9605873,7.567,0
367,3,2011-08-19,88.44,3.554,0,0,0,0,0,219.023271,7.567,0
368,3,2011-08-26,87.67,3.523,0,0,0,0,0,219.0866908,7.567,0
369,3,2011-09-02,89.12,3.533,0,0,0,0,0,219.1501106,7.567,0
370,3,2011-09-09,81.72,3.546,0,0,0,0,0,219.2135305,7.567,1
371,3,2011-09-16,83.63,3.526,0,0,0,0,0,219.3972867,7.567,0
372,3,2011-09-23,80.19,3.467,0,0,0,0,0,219.7414914,7.567,0
373,3,2011-09-30,82.58,3.355,0,0,0,0,0,220.085696,7.567,0
374,3,2011-10-07,75.54,3.285,0,0,0,0,0,220.4299007,7.197,0
375,3,2011-10-14,73.75,3.274,0,0,0,0,0,220.7486167,7.197,0
376,3,2011-10-21,69.03,3.353,0,0,0,0,0,220.9144005,7.197,0
377,3,2011-10-28,71.04,3.372,0,0,0,0,0,221.0801842,7.197,0
378,3,2011-11-04,59.31,3.332,0,0,0,0,0,221.245968,7.197,0
379,3,2011-11-11,61.7,3.297,8787.59,2006.62,200.01,570.57,1005.33,221.4117517,7.197,0
380,3,2011-11-18,63.91,3.308,1383.53,23.27,19.95,865.09,2926.05,221.6432852,7.197,0
381,3,2011-11-25,68,3.236,41.74,10.47,37612.74,0,135.16,221.9011185,7.197,1
382,3,2011-12-02,54.97,3.172,850.86,18.94,781.71,394.29,7297.1,222.1589519,7.197,0
383,3,2011-12-09,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08,222.4167852,7.197,0
384,3,2011-12-16,57.95,3.159,1864.61,0,170.36,187.42,1500.38,222.6426418,7.197,0
385,3,2011-12-23,53.41,3.112,89.98,0.24,411.52,0,586.66,222.8258628,7.197,0
386,3,2011-12-30,48.29,3.129,1449.16,14356.07,66.66,81.43,777.35,223.0090839,7.197,1
387,3,2012-01-06,52.42,3.157,3824.22,9389.98,15,415.36,1476.85,223.1923049,6.833,0
388,3,2012-01-13,51.86,3.261,3927.76,3323.64,0,226.97,1725.19,223.3755259,6.833,0
389,3,2012-01-20,56.2,3.268,720.82,1629.26,1.46,16.05,799.5,223.4700552,6.833,0
390,3,2012-01-27,58.06,3.29,774.55,349.99,0,4,328.72,223.5645845,6.833,0
391,3,2012-02-03,59.33,3.36,9667.5,268.29,0.6,8368.15,804.24,223.6591137,6.833,0
392,3,2012-02-10,51.65,3.409,8687.47,1594.87,2.2,2144.87,2577.83,223.753643,6.833,1
393,3,2012-02-17,52.39,3.51,2706.87,3128.74,1.88,2396.68,1631.28,223.9170153,6.833,0
394,3,2012-02-24,60.12,3.555,6129.28,1802.84,0,301.48,1929.71,224.1320199,6.833,0
395,3,2012-03-02,61.65,3.63,3552.58,601.32,0,2666.22,1524.87,224.3470245,6.833,0
396,3,2012-03-09,60.71,3.669,8368.5,298.46,1.39,1340.29,1416.22,224.5620291,6.833,0
397,3,2012-03-16,64,3.734,2588.06,80.89,3.2,909.76,491.83,224.7166953,6.833,0
398,3,2012-03-23,66.53,3.787,737.08,36.1,1.43,92.11,583.9,224.7909104,6.833,0
399,3,2012-03-30,69.36,3.845,825.1,99.83,1.25,113.25,388.39,224.8651254,6.833,0
400,3,2012-04-06,73.01,3.891,4433.71,0,24.45,1282.3,1062.83,224.9393405,6.664,0
401,3,2012-04-13,72.83,3.891,5359.22,1673.42,3,682.03,1371.55,225.0135556,6.664,0
402,3,2012-04-20,72.05,3.877,2784.82,130.68,1.75,425.29,904.8,225.0689541,6.664,0
403,3,2012-04-27,73.39,3.814,1178.7,0,2.95,36.5,351.97,225.1243526,6.664,0
404,3,2012-05-04,79.51,3.749,2430.23,0,30.92,1159.71,1432.53,225.1797511,6.664,0
405,3,2012-05-11,75.19,3.688,3794.95,0,0.25,813.77,618.46,225.2351496,6.664,0
406,3,2012-05-18,72.38,3.63,3208.73,0,0.3,143.23,805.06,225.2512024,6.664,0
407,3,2012-05-25,78.58,3.561,3032.03,0,291.17,536.82,580.87,225.2515168,6.664,0
408,3,2012-06-01,81.55,3.501,2664.55,10,220.03,618.49,1940.77,225.2518313,6.664,0
409,3,2012-06-08,81.65,3.452,5770.48,28.6,30.18,283.7,2093.48,225.2521458,6.664,0
410,3,2012-06-15,84.66,3.393,2014.47,31.8,1,631.17,835.34,225.2644795,6.664,0
411,3,2012-06-22,82.7,3.346,1843.45,11.2,0.51,421.71,1743.54,225.3068615,6.664,0
412,3,2012-06-29,86.42,3.286,2297.32,8,0,395.28,1182.52,225.3492435,6.664,0
413,3,2012-07-06,83.14,3.227,2625.99,30.7,28.16,703.16,1962.17,225.3916254,6.334,0
414,3,2012-07-13,82.28,3.256,3196.9,20.8,2.02,302.29,451.1,225.4340074,6.334,0
415,3,2012-07-20,81.38,3.311,1266.72,66.2,3.83,149.62,558.02,225.4438827,6.334,0
416,3,2012-07-27,84.94,3.407,3447.28,31,2.46,1791.7,1107.97,225.4537579,6.334,0
417,3,2012-08-03,86.55,3.417,5683.49,37.2,0.04,2484.22,639.29,225.4636332,6.334,0
418,3,2012-08-10,85.85,3.494,3375.44,28.4,2.4,1880.43,555.9,225.4735085,6.334,0
419,3,2012-08-17,87.36,3.571,990.08,44.2,0,401.46,430.69,225.5558664,6.334,0
420,3,2012-08-24,83.01,3.62,3062.02,26.8,0,1004.51,1285.29,225.6925864,6.334,0
421,3,2012-08-31,85.18,3.638,6599.69,27.8,24.7,1743.76,428.74,225.8293063,6.334,0
422,3,2012-09-07,84.99,3.73,2266.83,19,8.31,419.87,926.86,225.9660263,6.334,1
423,3,2012-09-14,78.36,3.717,3589.7,0,3.72,2080.29,1760.69,226.1122067,6.334,0
424,3,2012-09-21,72.78,3.721,3233.34,1.91,7.69,878.66,1602.11,226.3151496,6.334,0
425,3,2012-09-28,77.46,3.666,2493.82,0,1.5,890.65,715.52,226.5180926,6.334,0
426,3,2012-10-05,72.74,3.617,1750.8,0,3.01,480.24,646.82,226.7210356,6.034,0
427,3,2012-10-12,70.31,3.601,775.31,0,2.78,498.54,328.16,226.9239785,6.034,0
428,3,2012-10-19,73.44,3.594,629.25,0,7.5,75.11,3010.32,226.9688442,6.034,0
429,3,2012-10-26,74.66,3.506,370.99,6.35,4,5.94,180.07,226.9873637,6.034,0
430,4,2010-02-05,43.76,2.598,0,0,0,0,0,126.4420645,8.623,0
431,4,2010-02-12,28.84,2.573,0,0,0,0,0,126.4962581,8.623,1
432,4,2010-02-19,36.45,2.54,0,0,0,0,0,126.5262857,8.623,0
433,4,2010-02-26,41.36,2.59,0,0,0,0,0,126.5522857,8.623,0
434,4,2010-03-05,43.49,2.654,0,0,0,0,0,126.5782857,8.623,0
435,4,2010-03-12,49.63,2.704,0,0,0,0,0,126.6042857,8.623,0
436,4,2010-03-19,55.19,2.743,0,0,0,0,0,126.6066452,8.623,0
437,4,2010-03-26,39.91,2.752,0,0,0,0,0,126.6050645,8.623,0
438,4,2010-04-02,48.77,2.74,0,0,0,0,0,126.6034839,7.896,0
439,4,2010-04-09,54.16,2.773,0,0,0,0,0,126.6019032,7.896,0
440,4,2010-04-16,56.23,2.81,0,0,0,0,0,126.5621,7.896,0
441,4,2010-04-23,56.87,2.805,0,0,0,0,0,126.4713333,7.896,0
442,4,2010-04-30,53.04,2.787,0,0,0,0,0,126.3805667,7.896,0
443,4,2010-05-07,56.77,2.836,0,0,0,0,0,126.2898,7.896,0
444,4,2010-05-14,62.35,2.845,0,0,0,0,0,126.2085484,7.896,0
445,4,2010-05-21,67.4,2.82,0,0,0,0,0,126.1843871,7.896,0
446,4,2010-05-28,67.73,2.756,0,0,0,0,0,126.1602258,7.896,0
447,4,2010-06-04,70.83,2.701,0,0,0,0,0,126.1360645,7.896,0
448,4,2010-06-11,78.45,2.668,0,0,0,0,0,126.1119032,7.896,0
449,4,2010-06-18,81.53,2.635,0,0,0,0,0,126.114,7.896,0
450,4,2010-06-25,81.1,2.654,0,0,0,0,0,126.1266,7.896,0
451,4,2010-07-02,73.66,2.668,0,0,0,0,0,126.1392,7.372,0
452,4,2010-07-09,80.35,2.637,0,0,0,0,0,126.1518,7.372,0
453,4,2010-07-16,78.53,2.621,0,0,0,0,0,126.1498065,7.372,0
454,4,2010-07-23,79.78,2.612,0,0,0,0,0,126.1283548,7.372,0
455,4,2010-07-30,80.7,2.65,0,0,0,0,0,126.1069032,7.372,0
456,4,2010-08-06,76.53,2.64,0,0,0,0,0,126.0854516,7.372,0
457,4,2010-08-13,78.08,2.698,0,0,0,0,0,126.064,7.372,0
458,4,2010-08-20,78.83,2.671,0,0,0,0,0,126.0766452,7.372,0
459,4,2010-08-27,74.44,2.621,0,0,0,0,0,126.0892903,7.372,0
460,4,2010-09-03,76.8,2.584,0,0,0,0,0,126.1019355,7.372,0
461,4,2010-09-10,73.54,2.574,0,0,0,0,0,126.1145806,7.372,1
462,4,2010-09-17,64.91,2.594,0,0,0,0,0,126.1454667,7.372,0
463,4,2010-09-24,60.96,2.642,0,0,0,0,0,126.1900333,7.372,0
464,4,2010-10-01,63.96,2.619,0,0,0,0,0,126.2346,7.127,0
465,4,2010-10-08,67.73,2.645,0,0,0,0,0,126.2791667,7.127,0
466,4,2010-10-15,62.03,2.732,0,0,0,0,0,126.3266774,7.127,0
467,4,2010-10-22,64.17,2.736,0,0,0,0,0,126.3815484,7.127,0
468,4,2010-10-29,56.94,2.718,0,0,0,0,0,126.4364194,7.127,0
469,4,2010-11-05,51.6,2.699,0,0,0,0,0,126.4912903,7.127,0
470,4,2010-11-12,52.65,2.741,0,0,0,0,0,126.5461613,7.127,0
471,4,2010-11-19,48.05,2.78,0,0,0,0,0,126.6072,7.127,0
472,4,2010-11-26,48.08,2.752,0,0,0,0,0,126.6692667,7.127,1
473,4,2010-12-03,46.4,2.727,0,0,0,0,0,126.7313333,7.127,0
474,4,2010-12-10,42.4,2.86,0,0,0,0,0,126.7934,7.127,0
475,4,2010-12-17,46.57,2.884,0,0,0,0,0,126.8794839,7.127,0
476,4,2010-12-24,43.21,2.887,0,0,0,0,0,126.9835806,7.127,0
477,4,2010-12-31,38.09,2.955,0,0,0,0,0,127.0876774,7.127,1
478,4,2011-01-07,39.34,2.98,0,0,0,0,0,127.1917742,6.51,0
479,4,2011-01-14,31.6,2.992,0,0,0,0,0,127.3009355,6.51,0
480,4,2011-01-21,38.34,3.017,0,0,0,0,0,127.4404839,6.51,0
481,4,2011-01-28,40.6,3.022,0,0,0,0,0,127.5800323,6.51,0
482,4,2011-02-04,34.61,2.996,0,0,0,0,0,127.7195806,6.51,0
483,4,2011-02-11,33.29,3.033,0,0,0,0,0,127.859129,6.51,1
484,4,2011-02-18,48.17,3.058,0,0,0,0,0,127.99525,6.51,0
485,4,2011-02-25,49,3.087,0,0,0,0,0,128.13,6.51,0
486,4,2011-03-04,46.56,3.305,0,0,0,0,0,128.26475,6.51,0
487,4,2011-03-11,50.93,3.461,0,0,0,0,0,128.3995,6.51,0
488,4,2011-03-18,51.86,3.495,0,0,0,0,0,128.5121935,6.51,0
489,4,2011-03-25,59.1,3.48,0,0,0,0,0,128.6160645,6.51,0
490,4,2011-04-01,56.99,3.521,0,0,0,0,0,128.7199355,5.946,0
491,4,2011-04-08,62.61,3.605,0,0,0,0,0,128.8238065,5.946,0
492,4,2011-04-15,62.34,3.724,0,0,0,0,0,128.9107333,5.946,0
493,4,2011-04-22,68.8,3.781,0,0,0,0,0,128.9553,5.946,0
494,4,2011-04-29,64.22,3.781,0,0,0,0,0,128.9998667,5.946,0
495,4,2011-05-06,63.41,3.866,0,0,0,0,0,129.0444333,5.946,0
496,4,2011-05-13,70.65,3.872,0,0,0,0,0,129.089,5.946,0
497,4,2011-05-20,70.49,3.881,0,0,0,0,0,129.0756774,5.946,0
498,4,2011-05-27,73.65,3.771,0,0,0,0,0,129.0623548,5.946,0
499,4,2011-06-03,78.26,3.683,0,0,0,0,0,129.0490323,5.946,0
500,4,2011-06-10,80.05,3.64,0,0,0,0,0,129.0357097,5.946,0
501,4,2011-06-17,83.51,3.618,0,0,0,0,0,129.0432,5.946,0
502,4,2011-06-24,81.85,3.57,0,0,0,0,0,129.0663,5.946,0
503,4,2011-07-01,84.54,3.504,0,0,0,0,0,129.0894,5.644,0
504,4,2011-07-08,84.59,3.469,0,0,0,0,0,129.1125,5.644,0
505,4,2011-07-15,83.27,3.563,0,0,0,0,0,129.1338387,5.644,0
506,4,2011-07-22,82.84,3.627,0,0,0,0,0,129.1507742,5.644,0
507,4,2011-07-29,84.36,3.659,0,0,0,0,0,129.1677097,5.644,0
508,4,2011-08-05,86.09,3.662,0,0,0,0,0,129.1846452,5.644,0
509,4,2011-08-12,82.98,3.617,0,0,0,0,0,129.2015806,5.644,0
510,4,2011-08-19,82.77,3.55,0,0,0,0,0,129.2405806,5.644,0
511,4,2011-08-26,81.47,3.523,0,0,0,0,0,129.2832581,5.644,0
512,4,2011-09-02,77.99,3.533,0,0,0,0,0,129.3259355,5.644,0
513,4,2011-09-09,73.34,3.554,0,0,0,0,0,129.3686129,5.644,1
514,4,2011-09-16,72.76,3.532,0,0,0,0,0,129.4306,5.644,0
515,4,2011-09-23,69.23,3.473,0,0,0,0,0,129.5183333,5.644,0
516,4,2011-09-30,72.15,3.371,0,0,0,0,0,129.6060667,5.644,0
517,4,2011-10-07,65.79,3.299,0,0,0,0,0,129.6938,5.143,0
518,4,2011-10-14,63.75,3.283,0,0,0,0,0,129.7706452,5.143,0
519,4,2011-10-21,64.79,3.361,0,0,0,0,0,129.7821613,5.143,0
520,4,2011-10-28,55.31,3.362,0,0,0,0,0,129.7936774,5.143,0
521,4,2011-11-04,49.86,3.322,0,0,0,0,0,129.8051935,5.143,0
522,4,2011-11-11,47.12,3.286,12851.52,16658.47,430.13,5630.01,9213.39,129.8167097,5.143,0
523,4,2011-11-18,50.44,3.294,4539.94,840.56,372.9,613.96,5358.13,129.8268333,5.143,0
524,4,2011-11-25,47.96,3.225,561.45,137.88,83340.33,44.04,9239.23,129.8364,5.143,1
525,4,2011-12-02,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2,129.8459667,5.143,0
526,4,2011-12-09,31.64,3.153,5857.72,30,984.98,4692.5,13503.99,129.8555333,5.143,0
527,4,2011-12-16,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95,129.8980645,5.143,0
528,4,2011-12-23,35.92,3.103,2461.94,69.05,2938.24,52,4396.76,129.9845484,5.143,0
529,4,2011-12-30,36.89,3.119,3496.13,72413.71,399.77,776.26,5012.53,130.0710323,5.143,1
530,4,2012-01-06,38.64,3.158,7857.71,38677.72,234,863.22,8682.95,130.1575161,4.607,0
531,4,2012-01-13,34.41,3.263,3666.28,14553.37,76.37,820.37,5955.28,130.244,4.607,0
532,4,2012-01-20,42.09,3.273,2109.41,7040.02,44.16,918.36,1116.83,130.2792258,4.607,0
533,4,2012-01-27,40.31,3.29,1346.06,3740.12,46.16,445.47,2451.89,130.3144516,4.607,0
534,4,2012-02-03,41.81,3.354,50820.76,4033.29,285.11,48086.64,7456.15,130.3496774,4.607,0
535,4,2012-02-10,33,3.411,11374.63,7208.51,118.37,12869.78,10618.93,130.3849032,4.607,1
536,4,2012-02-17,34.19,3.493,14225.99,11049.65,17.36,11912.49,7565.99,130.4546207,4.607,0
537,4,2012-02-24,41.31,3.541,9777.71,4703.88,5.4,1179.72,9352.14,130.5502069,4.607,0
538,4,2012-03-02,50.38,3.619,18564.88,1394.86,32.93,10714.6,3592.82,130.6457931,4.607,0
539,4,2012-03-09,53.63,3.667,8779.57,602.02,8.53,1103.64,9464.98,130.7413793,4.607,0
540,4,2012-03-16,59.81,3.707,5669.21,37.12,0,8540.87,2544.94,130.8261935,4.607,0
541,4,2012-03-23,59.07,3.759,8806.8,-10.5,5.99,739.14,4396.97,130.8966452,4.607,0
542,4,2012-03-30,72.63,3.82,2565.8,442.52,6.5,487.66,4076.68,130.9670968,4.607,0
543,4,2012-04-06,67.69,3.864,11341.17,0,73.38,5677.89,7821.95,131.0375484,4.308,0
544,4,2012-04-13,68.69,3.881,12506.74,5941.43,30.84,3915.29,4392.95,131.108,4.308,0
545,4,2012-04-20,68.6,3.864,2774.39,4279.41,43.43,2409.97,4544.22,131.1173333,4.308,0
546,4,2012-04-27,76.47,3.81,3993.66,97.77,26.68,113.37,3947.45,131.1266667,4.308,0
547,4,2012-05-04,80.14,3.747,13737.91,0,93.65,6993.97,4541.89,131.136,4.308,0
548,4,2012-05-11,67.64,3.685,20499.88,86,103.05,5005.96,3815.16,131.1453333,4.308,0
549,4,2012-05-18,68.43,3.62,6531.12,0,99.91,2290.18,2521.84,131.0983226,4.308,0
550,4,2012-05-25,77.47,3.551,4330.02,436,862.31,3268.41,3749.53,131.0287742,4.308,0
551,4,2012-06-01,77.41,3.483,10165.22,8.6,47.93,2676.33,4896.34,130.9592258,4.308,0
552,4,2012-06-08,78.11,3.433,7429.46,249.8,7.86,4235.27,9690.55,130.8896774,4.308,0
553,4,2012-06-15,80.94,3.372,16063.84,84,0.22,2105.39,6113.16,130.8295333,4.308,0
554,4,2012-06-22,81.63,3.329,6619.2,351.22,3.48,5390.02,10920.89,130.7929,4.308,0
555,4,2012-06-29,84.23,3.257,3756.11,211.6,0,2114.26,6371.15,130.7562667,4.308,0
556,4,2012-07-06,80.37,3.187,9789.03,90,157.62,10671.47,3864.91,130.7196333,4.077,0
557,4,2012-07-13,76.86,3.224,11075.38,151,17.27,3810.25,4766.88,130.683,4.077,0
558,4,2012-07-20,79.14,3.263,4799.23,47.55,30.56,634.78,4648.91,130.7012903,4.077,0
559,4,2012-07-27,81.06,3.356,7011.68,68.7,4.26,13565.83,3841.61,130.7195806,4.077,0
560,4,2012-08-03,83.86,3.374,29127.2,42.27,58.34,22663.73,10925.99,130.737871,4.077,0
561,4,2012-08-10,83.21,3.476,16996.42,36.6,60.94,4777.2,3937.09,130.7561613,4.077,0
562,4,2012-08-17,81.41,3.552,2531.63,15.04,5.54,1269.13,3528.9,130.7909677,4.077,0
563,4,2012-08-24,75.76,3.61,9983.59,0,23.4,8115.89,7158.66,130.8381613,4.077,0
564,4,2012-08-31,76.47,3.646,19617.58,1.02,68.29,7187.73,6428.12,130.8853548,4.077,0
565,4,2012-09-07,82.09,3.709,9082.61,16,59.06,7217.88,8026.47,130.9325484,4.077,1
566,4,2012-09-14,68.2,3.706,13802.34,0,23.12,3643.77,12517.18,130.9776667,4.077,0
567,4,2012-09-21,68.97,3.721,11214.89,5.73,16.84,6376.86,4417.13,131.0103333,4.077,0
568,4,2012-09-28,71.74,3.666,5333.92,5.73,2.94,1931.02,9753.37,131.043,4.077,0
569,4,2012-10-05,63.07,3.62,5918.34,0,126.57,3674.49,6807.07,131.0756667,3.879,0
570,4,2012-10-12,57.11,3.603,4975.39,0,61.17,1513.17,5905.53,131.1083333,3.879,0
571,4,2012-10-19,64.46,3.61,6313.84,0,15.05,2421.08,5885.12,131.1499677,3.879,0
572,4,2012-10-26,63.64,3.514,1763.13,88.76,66.76,0,7577.14,131.1930968,3.879,0
573,5,2010-02-05,39.7,2.572,0,0,0,0,0,211.6539716,6.566,0
574,5,2010-02-12,39.81,2.548,0,0,0,0,0,211.8004698,6.566,1
575,5,2010-02-19,41.14,2.514,0,0,0,0,0,211.8471283,6.566,0
576,5,2010-02-26,46.7,2.561,0,0,0,0,0,211.8771468,6.566,0
577,5,2010-03-05,48.89,2.625,0,0,0,0,0,211.9071653,6.566,0
578,5,2010-03-12,58.5,2.667,0,0,0,0,0,211.9371839,6.566,0
579,5,2010-03-19,55.46,2.72,0,0,0,0,0,211.770897,6.566,0
580,5,2010-03-26,52.47,2.732,0,0,0,0,0,211.5718925,6.566,0
581,5,2010-04-02,63.18,2.719,0,0,0,0,0,211.372888,6.465,0
582,5,2010-04-09,65.19,2.77,0,0,0,0,0,211.1738835,6.465,0
583,5,2010-04-16,65.3,2.808,0,0,0,0,0,211.0388528,6.465,0
584,5,2010-04-23,65.13,2.795,0,0,0,0,0,210.9891204,6.465,0
585,5,2010-04-30,67.53,2.78,0,0,0,0,0,210.939388,6.465,0
586,5,2010-05-07,71.53,2.835,0,0,0,0,0,210.8896556,6.465,0
587,5,2010-05-14,74.79,2.854,0,0,0,0,0,210.8872772,6.465,0
588,5,2010-05-21,75.2,2.826,0,0,0,0,0,211.169023,6.465,0
589,5,2010-05-28,79.81,2.759,0,0,0,0,0,211.4507688,6.465,0
590,5,2010-06-04,79.54,2.705,0,0,0,0,0,211.7325146,6.465,0
591,5,2010-06-11,80.7,2.668,0,0,0,0,0,212.0142605,6.465,0
592,5,2010-06-18,83.91,2.637,0,0,0,0,0,212.0119769,6.465,0
593,5,2010-06-25,83.72,2.653,0,0,0,0,0,211.8960815,6.465,0
594,5,2010-07-02,81.25,2.669,0,0,0,0,0,211.7801861,6.496,0
595,5,2010-07-09,81.14,2.642,0,0,0,0,0,211.6642907,6.496,0
596,5,2010-07-16,83.98,2.623,0,0,0,0,0,211.6561123,6.496,0
597,5,2010-07-23,83.66,2.608,0,0,0,0,0,211.7915565,6.496,0
598,5,2010-07-30,82.46,2.64,0,0,0,0,0,211.9270006,6.496,0
599,5,2010-08-06,86.1,2.627,0,0,0,0,0,212.0624447,6.496,0
600,5,2010-08-13,87.41,2.692,0,0,0,0,0,212.1978889,6.496,0
601,5,2010-08-20,87.71,2.664,0,0,0,0,0,212.1608984,6.496,0
602,5,2010-08-27,87.05,2.619,0,0,0,0,0,212.123908,6.496,0
603,5,2010-09-03,84.06,2.577,0,0,0,0,0,212.0869176,6.496,0
604,5,2010-09-10,79.86,2.565,0,0,0,0,0,212.0499271,6.496,1
605,5,2010-09-17,82.28,2.582,0,0,0,0,0,212.0769346,6.496,0
606,5,2010-09-24,78.53,2.624,0,0,0,0,0,212.1519404,6.496,0
607,5,2010-10-01,71.1,2.603,0,0,0,0,0,212.2269463,6.768,0
608,5,2010-10-08,64.99,2.633,0,0,0,0,0,212.3019522,6.768,0
609,5,2010-10-15,68.11,2.72,0,0,0,0,0,212.3691867,6.768,0
610,5,2010-10-22,70.96,2.725,0,0,0,0,0,212.4169928,6.768,0
611,5,2010-10-29,70.58,2.716,0,0,0,0,0,212.464799,6.768,0
612,5,2010-11-05,58.88,2.689,0,0,0,0,0,212.5126051,6.768,0
613,5,2010-11-12,62.37,2.728,0,0,0,0,0,212.5604113,6.768,0
614,5,2010-11-19,52.52,2.771,0,0,0,0,0,212.445487,6.768,0
615,5,2010-11-26,66.15,2.735,0,0,0,0,0,212.303441,6.768,1
616,5,2010-12-03,51.31,2.708,0,0,0,0,0,212.1613951,6.768,0
617,5,2010-12-10,48.27,2.843,0,0,0,0,0,212.0193491,6.768,0
618,5,2010-12-17,51.61,2.869,0,0,0,0,0,211.9580815,6.768,0
619,5,2010-12-24,55.01,2.886,0,0,0,0,0,211.9573978,6.768,0
620,5,2010-12-31,49.79,2.943,0,0,0,0,0,211.9567142,6.768,1
